,jd,u,zu,ta,zt,rh,zq,P,Tsea,sw_dn,lw_dn,lat,lon,Zi,rain,Ss,Cp,sigH,tsg,Ts_depth,tsnk,ztsg
3114,308.54,4.974724686,2.1792,17.57080964,2.1792,90.02241667,3.0936,1026.403456,15.52522119,299.4848667,326.7307291,41.5777,-70.74611,600,0,31.82155,0,0,15.52522119,6.279,6.279,6.279
3115,308.552,5.259584875,2.0542,17.61671849,2.0542,90.043,2.9686,1026.409497,15.53101834,209.8408417,326.9098975,41.5777,-70.74611,600,0,31.8304,0,0,15.53101834,6.404,6.404,6.404
3116,308.564,4.917012916,1.9527,17.60557318,1.9527,90.29116667,2.8671,1026.368727,15.54265385,254.801,326.589495,41.5777,-70.74611,600,0,31.83805,0,0,15.54265385,6.5055,6.5055,6.5055
3117,308.576,5.074960048,1.8357,17.55632839,1.8357,90.97116667,2.7501,1026.43253,15.60807634,194.0054167,326.3727265,41.5777,-70.74611,600,0,31.84705,0,0,15.60807634,6.6225,6.6225,6.6225
3118,308.588,4.707025902,1.7667,17.51400755,1.7667,91.5,2.6811,1026.435478,15.63461464,135.008,325.5548504,41.5777,-70.74611,600,0,31.8629,0,0,15.63461464,6.6915,6.6915,6.6915
3119,308.6,4.530360548,1.6827,17.4563763,1.6827,92.54341667,2.5971,1026.36693,15.6568674,70.46785833,324.6570312,41.5777,-70.74611,600,0,31.87625,0,0,15.6568674,6.7755,6.7755,6.7755
3120,308.612,4.416620955,1.6302,17.48931198,1.6302,93.00775,2.5446,1026.408716,15.64959694,37.44094167,324.4759638,41.5777,-70.74611,600,0,31.88585,0,0,15.64959694,6.828,6.828,6.828
3121,308.624,3.683922807,1.6062,17.39598125,1.6062,93.89741667,2.5206,1026.467379,15.58957184,7.504219167,323.0533519,41.5777,-70.74611,600,0,31.88115,0,0,15.58957184,6.852,6.852,6.852
3122,308.636,2.824744887,1.6007,17.27213333,1.6007,94.56939116,2.5151,1026.641873,15.54802483,-0.4615738115,323.2315455,41.5777,-70.74611,600,0,31.8771,0,0,15.54802483,6.8575,6.8575,6.8575
3123,308.648,2.948668489,1.6182,17.24643984,1.6182,95.13791667,2.5326,1026.598069,15.51653323,-1.36558,324.5830413,41.5777,-70.74611,600,0,31.8803,0,0,15.51653323,6.84,6.84,6.84
3124,308.66,3.031883949,1.6572,17.16884297,1.6572,95.5525,2.5716,1026.652541,15.49644562,-1.255566667,329.4960317,41.5777,-70.74611,600,0,31.8771,0,0,15.49644562,6.801,6.801,6.801
3125,308.672,3.192865601,1.7087,17.18715677,1.7087,95.88633333,2.6231,1026.714697,15.4941089,-1.184580833,338.0519363,41.5777,-70.74611,600,0,31.87895,0,0,15.4941089,6.7495,6.7495,6.7495
3126,308.684,3.657197606,1.7887,17.31570833,1.7887,95.73716667,2.7031,1026.646884,15.45754422,-1.214205833,340.691763,41.5777,-70.74611,600,0,31.8742,0,0,15.45754422,6.6695,6.6695,6.6695
3127,308.696,4.132594724,1.8847,17.54340781,1.8847,95.15208333,2.7991,1026.714679,15.42483977,-1.191895,328.1264059,41.5777,-70.74611,600,0,31.8662,0,0,15.42483977,6.5735,6.5735,6.5735
3128,308.708,5.23009635,1.9902,17.84842578,1.9902,93.90358333,2.9046,1026.723899,15.40347684,-1.512040833,325.2738777,41.5777,-70.74611,600,0,31.8569,0,0,15.40347684,6.468,6.468,6.468
3129,308.72,5.363597831,2.0927,17.85942135,2.0927,93.46441667,3.0071,1026.640094,15.39135218,-1.721260833,324.9146836,41.5777,-70.74611,600,0,31.8531,0,0,15.39135218,6.3655,6.3655,6.3655
3130,308.732,6.317557767,2.2142,17.97892865,2.2142,93.02158333,3.1286,1026.478974,15.36746775,-1.924185,326.4940051,41.5777,-70.74611,600,0,31.84405,0,0,15.36746775,6.244,6.244,6.244
3131,308.744,6.233126437,2.3497,17.93225104,2.3497,92.70925,3.2641,1026.375838,15.34494659,-2.000301667,328.1058012,41.5777,-70.74611,600,0,31.83745,0,0,15.34494659,6.1085,6.1085,6.1085
3132,308.756,6.783494056,2.4352,17.96732266,2.4352,92.58675,3.3496,1026.36453,15.33527446,-1.934440833,329.1327964,41.5777,-70.74611,600,0,31.83505,0,0,15.33527446,6.023,6.023,6.023
3133,308.768,6.744159119,2.5397,17.98218203,2.5397,92.39266667,3.4541,1026.495576,15.31965679,-1.967506667,331.0270401,41.5777,-70.74611,600,0,31.82765,0,0,15.31965679,5.9185,5.9185,5.9185
3134,308.78,6.197921939,2.6632,17.98142448,2.6632,92.38641667,3.5776,1026.458498,15.30499349,-1.942135,331.0887969,41.5777,-70.74611,600,0,31.82255,0,0,15.30499349,5.795,5.795,5.795
3135,308.792,6.011742784,2.7137,18.04383646,2.7137,91.3485,3.6281,1026.381649,15.29621325,-2.028565,332.028464,41.5777,-70.74611,600,0,31.81945,0,0,15.29621325,5.7445,5.7445,5.7445
3136,308.804,6.162735235,2.7697,18.05909661,2.7697,91.135,3.6841,1026.146032,15.29175391,-2.023673333,331.9834692,41.5777,-70.74611,600,0,31.81645,0,0,15.29175391,5.6885,5.6885,5.6885
3137,308.816,6.719985119,2.8082,18.11773672,2.8082,90.45966667,3.7226,1026.024483,15.28854576,-2.036495,334.1165425,41.5777,-70.74611,600,0,31.8132,0,0,15.28854576,5.65,5.65,5.65
3138,308.828,7.21039222,2.8322,18.25933958,2.8322,89.31201001,3.7466,1025.917481,15.28630962,-2.123613845,337.0041422,41.5777,-70.74611,600,0,31.81125,0,0,15.28630962,5.626,5.626,5.626
3139,308.84,7.271528458,2.8357,18.32146276,2.8357,88.27197665,3.7501,1025.749793,15.28434127,-2.148464554,337.1354189,41.5777,-70.74611,600,0,31.81015,0,0,15.28434127,5.6225,5.6225,5.6225
3140,308.852,6.92808521,2.8162,18.22254766,2.8162,88.51934946,3.7306,1025.647933,15.28341984,-2.132186822,336.7507031,41.5777,-70.74611,600,0,31.81105,0,0,15.28341984,5.642,5.642,5.642
3141,309,6.512344525,2.7852,18.25182135,2.7852,88.27621035,3.6996,1025.531483,15.28335855,-2.022479132,335.8342977,41.5777,-70.74611,600,0,31.8127,0,0,15.28335855,5.673,5.673,5.673
3142,309.012,5.924775165,2.7337,18.2692362,2.7337,88.23308333,3.6481,1025.495758,15.28468825,-2.046161667,335.7665424,41.5777,-70.74611,600,0,31.81445,0,0,15.28468825,5.7245,5.7245,5.7245
3143,309.024,5.205960446,2.6752,18.15836745,2.6752,87.85558333,3.5896,1025.345168,15.28716355,-2.111279167,336.4181238,41.5777,-70.74611,600,0,31.8168,0,0,15.28716355,5.783,5.783,5.783
3144,309.036,5.346539666,2.6187,18.27975833,2.6187,86.37175,3.5331,1025.32426,15.28530352,-1.838110833,336.1518854,41.5777,-70.74611,600,0,31.81955,0,0,15.28530352,5.8395,5.8395,5.8395
3145,309.048,5.669759832,2.5987,18.29934219,2.5987,85.49258333,3.5131,1025.17484,15.28291969,-2.017695,336.3337114,41.5777,-70.74611,600,0,31.82185,0,0,15.28291969,5.8595,5.8595,5.8595
3146,309.06,5.266272811,2.5472,18.22798802,2.5472,85.78891667,3.4616,1025.159271,15.28171968,-1.86148,337.417099,41.5777,-70.74611,600,0,31.8233,0,0,15.28171968,5.911,5.911,5.911
3147,309.072,5.074397951,2.5042,18.3531862,2.5042,84.99483333,3.4186,1025.173025,15.28116716,-1.503235,338.8410729,41.5777,-70.74611,600,0,31.8252,0,0,15.28116716,5.954,5.954,5.954
3148,309.084,6.561251283,2.4837,18.6420375,2.4837,84.75216667,3.3981,1025.016495,15.28316651,-1.306804167,341.989863,41.5777,-70.74611,600,0,31.82745,0,0,15.28316651,5.9745,5.9745,5.9745
3149,309.096,6.410535305,2.3842,18.5234901,2.3842,85.8185,3.2986,1025.045708,15.28824384,-1.2502125,353.3852403,41.5777,-70.74611,600,0,31.83125,0,0,15.28824384,6.074,6.074,6.074
3150,309.108,6.785298165,2.2937,18.4452763,2.2937,87.474,3.2081,1025.13249,15.28951823,-1.367495833,345.2891281,41.5777,-70.74611,600,0,31.83575,0,0,15.28951823,6.1645,6.1645,6.1645
3151,309.12,6.240192044,2.2087,18.25785964,2.2087,89.91758333,3.1231,1024.941661,15.28863549,-1.403193333,343.1187934,41.5777,-70.74611,600,0,31.83925,0,0,15.28863549,6.2495,6.2495,6.2495
3152,309.132,6.411187167,2.1232,18.23889297,2.1232,90.54516667,3.0376,1024.966882,15.29955549,-1.377505,342.1720623,41.5777,-70.74611,600,0,31.845,0,0,15.29955549,6.335,6.335,6.335
3153,309.144,6.24800928,1.9702,18.16792318,1.9702,91.33175,2.8846,1024.962022,15.33250498,-1.265744167,351.9440356,41.5777,-70.74611,600,0,31.85635,0,0,15.33250498,6.488,6.488,6.488
3154,309.156,6.166648909,1.8657,18.06489818,1.8657,92.27875,2.7801,1024.757033,15.34010374,-1.339619167,344.0296217,41.5777,-70.74611,600,0,31.86305,0,0,15.34010374,6.5925,6.5925,6.5925
3155,309.168,6.357578213,1.7237,18.10708854,1.7237,92.82325,2.6381,1024.644954,15.34282907,-1.3886625,340.116784,41.5777,-70.74611,600,0,31.87005,0,0,15.34282907,6.7345,6.7345,6.7345
3156,309.18,6.541600139,1.6662,18.14011536,1.6662,93.02827356,2.5806,1024.754899,15.34116922,-1.35387156,340.3733488,41.5777,-70.74611,600,0,31.8718,0,0,15.34116922,6.792,6.792,6.792
3157,309.192,6.302282244,1.5942,18.1018862,1.5942,92.58308333,2.5086,1024.814231,15.34240058,-1.3632925,340.9317523,41.5777,-70.74611,600,0,31.87485,0,0,15.34240058,6.864,6.864,6.864
3158,309.204,5.966870045,1.5722,18.16034609,1.5722,91.82608333,2.4866,1024.899031,15.3429395,-1.345044167,341.4021756,41.5777,-70.74611,600,0,31.87555,0,0,15.3429395,6.886,6.886,6.886
3159,309.216,5.905669019,1.5557,18.2644375,1.5557,90.22475,2.4701,1024.825297,15.34176984,-1.118749167,352.9768278,41.5777,-70.74611,600,0,31.8769,0,0,15.34176984,6.9025,6.9025,6.9025
3160,309.228,6.560144553,1.5882,18.40850547,1.5882,89.34883333,2.5026,1024.620586,15.34337518,-0.5511975,374.776842,41.5777,-70.74611,600,0,31.8769,0,0,15.34337518,6.87,6.87,6.87
3161,309.24,6.904863861,1.6042,18.45767344,1.6042,89.298,2.5186,1024.591522,15.34395996,-0.44745,386.7136343,41.5777,-70.74611,600,0,31.8767,0,0,15.34395996,6.854,6.854,6.854
3162,309.252,6.775780877,1.6627,18.4154401,1.6627,89.62991667,2.5771,1024.82369,15.34476375,0.4092191667,389.1523979,41.5777,-70.74611,600,0,31.8766,0,0,15.34476375,6.7955,6.7955,6.7955
3163,309.264,6.590548618,1.7447,18.33676667,1.7447,89.79116667,2.6591,1024.883616,15.34511824,4.967614167,381.0185881,41.5777,-70.74611,600,0,31.87595,0,0,15.34511824,6.7135,6.7135,6.7135
3164,309.276,6.493103845,1.8057,18.35447266,1.8057,89.61183333,2.7201,1024.95775,15.34554859,25.46285,372.4497508,41.5777,-70.74611,600,0,31.87505,0,0,15.34554859,6.6525,6.6525,6.6525
3165,309.288,6.543207252,1.8972,18.45081615,1.8972,89.56575,2.8116,1025.066332,15.34650467,52.972325,379.1713819,41.5777,-70.74611,600,0,31.8726,0,0,15.34650467,6.561,6.561,6.561
3166,309.3,5.296678184,2.0107,18.3323263,2.0107,89.69325,2.9251,1025.248358,15.34777036,79.8269,379.2969375,41.5777,-70.74611,600,0,31.86955,0,0,15.34777036,6.4475,6.4475,6.4475
3167,309.312,5.650397918,2.1362,18.19967448,2.1362,89.53925,3.0506,1025.350074,15.34116695,127.8293083,354.747248,41.5777,-70.74611,600,0,31.86135,0,0,15.34116695,6.322,6.322,6.322
3168,309.324,5.791289015,2.2357,18.13011328,2.2357,89.47725,3.1501,1025.376015,15.34262278,237.9219167,346.0859917,41.5777,-70.74611,600,0,31.85915,0,0,15.34262278,6.2225,6.2225,6.2225
3169,309.336,4.774310252,2.3357,17.90135417,2.3357,90.46666667,3.2501,1025.29961,15.33339706,290.3664167,344.7785503,41.5777,-70.74611,600,0,31.85015,0,0,15.33339706,6.1225,6.1225,6.1225
3170,309.348,4.296203965,2.4407,17.88755885,2.4407,90.55016667,3.3551,1025.226689,15.33912909,338.0911667,344.4932653,41.5777,-70.74611,600,0,31.8426,0,0,15.33912909,6.0175,6.0175,6.0175
3171,309.36,5.037616351,2.5492,18.07108594,2.5492,89.7475,3.4636,1025.277642,15.34834028,385.3818333,346.5332183,41.5777,-70.74611,600,0,31.8342,0,0,15.34834028,5.909,5.909,5.909
3172,309.372,5.856494006,2.6682,18.28012813,2.6682,88.24941667,3.5826,1025.311958,15.36012297,421.9539167,348.1749578,41.5777,-70.74611,600,0,31.8297,0,0,15.36012297,5.79,5.79,5.79
3173,309.384,5.565317518,2.7092,18.27328073,2.7092,88.71159299,3.6236,1025.478556,15.37101234,435.9324437,350.1364766,41.5777,-70.74611,600,0,31.825,0,0,15.37101234,5.749,5.749,5.749
3174,309.396,5.519064378,2.8002,18.47302214,2.8002,87.85391667,3.7146,1025.634647,15.39185363,467.9018333,353.1010328,41.5777,-70.74611,600,0,31.8212,0,0,15.39185363,5.658,5.658,5.658
3175,309.408,5.352815387,2.8377,18.47056823,2.8377,87.65708333,3.7521,1025.633295,15.41522251,537.6143333,360.24075,41.5777,-70.74611,600,0,31.8153,0,0,15.41522251,5.6205,5.6205,5.6205
3176,309.42,5.264500088,2.8707,18.56456146,2.8707,87.50166667,3.7851,1025.509065,15.44476826,368.5343333,379.2541393,41.5777,-70.74611,600,0,31.81345,0,0,15.44476826,5.5875,5.5875,5.5875
3177,309.432,5.015849017,2.8607,18.16394167,2.8607,89.0085,3.7751,1025.430098,15.43761479,298.4335,393.9229028,41.5777,-70.74611,600,0,31.8108,0,0,15.43761479,5.5975,5.5975,5.5975
3178,309.444,5.675354748,2.8597,18.37919505,2.8597,88.55258333,3.7741,1025.315331,15.42930463,309.3839167,392.1287998,41.5777,-70.74611,600,0,31.8084,0,0,15.42930463,5.5985,5.5985,5.5985
3179,309.456,4.463094897,2.8117,18.02408229,2.8117,89.91758333,3.7261,1025.159362,15.44161607,292.7386667,390.3083721,41.5777,-70.74611,600,0,31.80815,0,0,15.44161607,5.6465,5.6465,5.6465
3180,309.468,4.202292699,2.8152,17.98938984,2.8152,90.33258333,3.7296,1024.89163,15.46099034,363.9514167,365.1071675,41.5777,-70.74611,600,0,31.80875,0,0,15.46099034,5.643,5.643,5.643
3181,309.48,3.673531712,2.7717,17.92909193,2.7717,89.82841667,3.6861,1024.587916,15.48472628,507.1938333,348.0640462,41.5777,-70.74611,600,0,31.80855,0,0,15.48472628,5.6865,5.6865,5.6865
3182,309.492,3.180905929,2.7442,18.03823984,2.7442,89.17458333,3.6586,1024.382781,15.54959841,479.1700833,347.8087994,41.5777,-70.74611,600,0,31.80985,0,0,15.54959841,5.714,5.714,5.714
3183,309.504,3.491352201,2.7202,18.24858854,2.7202,88.18258333,3.6346,1024.291935,15.61063395,454.0985,347.575835,41.5777,-70.74611,600,0,31.81065,0,0,15.61063395,5.738,5.738,5.738
3184,309.516,4.320701317,2.6827,18.47239557,2.6827,87.29975,3.5971,1024.262006,15.64070133,422.56175,346.5696259,41.5777,-70.74611,600,0,31.8128,0,0,15.64070133,5.7755,5.7755,5.7755
3185,309.528,5.062690066,2.6067,18.85602214,2.6067,85.0055,3.5211,1024.194912,15.65228429,365.3305,347.9114818,41.5777,-70.74611,600,0,31.82035,0,0,15.65228429,5.8515,5.8515,5.8515
3186,309.54,4.180938148,2.5387,18.56556641,2.5387,86.513,3.4531,1024.165904,15.6438336,225.5999167,348.0759729,41.5777,-70.74611,600,0,31.82035,0,0,15.6438336,5.9195,5.9195,5.9195
3187,309.552,6.950071038,2.4017,18.955475,2.4017,85.1645,3.3161,1024.080245,15.64291293,193.5595,346.3948778,41.5777,-70.74611,600,0,31.82505,0,0,15.64291293,6.0565,6.0565,6.0565
3188,309.564,7.244078138,2.3237,19.1483349,2.3237,84.82833333,3.2381,1024.046101,15.62434497,244.76,346.2022499,41.5777,-70.74611,600,0,31.82945,0,0,15.62434497,6.1345,6.1345,6.1345
3189,309.576,7.242728382,2.2222,19.27580755,2.2222,84.14825,3.1366,1024.061235,15.66449597,182.3005833,346.0929745,41.5777,-70.74611,600,0,31.83925,0,0,15.66449597,6.236,6.236,6.236
3190,309.588,5.94872104,2.0817,19.0929362,2.0817,84.4952381,2.9961,1023.993645,15.64370152,123.9504678,346.6721442,41.5777,-70.74611,600,0,31.84725,0,0,15.64370152,6.3765,6.3765,6.3765
3191,309.6,5.944822438,1.9472,19.21594245,1.9472,83.92201835,2.8616,1023.900978,15.63488899,86.85753962,345.6149427,41.5777,-70.74611,600,0,31.85745,0,0,15.63488899,6.511,6.511,6.511
3192,309.612,5.081764107,1.8292,19.05332083,1.8292,86.0905,2.7436,1023.926868,15.65607363,32.882675,345.4005835,41.5777,-70.74611,600,0,31.8663,0,0,15.65607363,6.629,6.629,6.629
3193,309.624,5.606291998,1.7227,19.16252474,1.7227,87.11458333,2.6371,1023.96444,15.66129914,9.115545833,345.5845637,41.5777,-70.74611,600,0,31.8721,0,0,15.66129914,6.7355,6.7355,6.7355
3194,309.636,6.654693869,1.6372,19.3731474,1.6372,85.82575,2.5516,1024.059319,15.66041906,-0.07279,347.2373741,41.5777,-70.74611,600,0,31.8738,0,0,15.66041906,6.821,6.821,6.821
3195,309.648,6.005548827,1.5647,19.09260521,1.5647,86.76233333,2.4791,1024.187805,15.64283139,-1.502245,347.9769643,41.5777,-70.74611,600,0,31.8733,0,0,15.64283139,6.8935,6.8935,6.8935
3196,309.66,6.856579248,1.5282,19.29114427,1.5282,86.19166667,2.4426,1024.28982,15.64222769,-0.793455,365.911663,41.5777,-70.74611,600,0,31.87505,0,0,15.64222769,6.93,6.93,6.93
3197,309.672,6.818871157,1.5232,19.34470078,1.5232,85.35983333,2.4376,1024.482031,15.63903442,-1.0271825,362.3971497,41.5777,-70.74611,600,0,31.8737,0,0,15.63903442,6.935,6.935,6.935
3198,309.684,6.688720833,1.5692,19.28639375,1.5692,85.31933333,2.4836,1024.533866,15.61464452,-1.168120833,357.9951902,41.5777,-70.74611,600,0,31.87305,0,0,15.61464452,6.889,6.889,6.889
3199,309.696,6.814706903,1.6537,19.33200625,1.6537,84.1105,2.5681,1024.477177,15.5962417,-1.277955833,347.8387251,41.5777,-70.74611,600,0,31.87295,0,0,15.5962417,6.8045,6.8045,6.8045
3200,309.708,6.992145984,1.7472,19.37225339,1.7472,83.20675,2.6616,1024.465761,15.57711541,-1.3355575,347.2936778,41.5777,-70.74611,600,0,31.87065,0,0,15.57711541,6.711,6.711,6.711
3201,309.72,7.034040129,1.8267,19.46209375,1.8267,82.3415,2.7411,1024.525657,15.55723134,-1.220908333,347.217713,41.5777,-70.74611,600,0,31.8687,0,0,15.55723134,6.6315,6.6315,6.6315
3202,309.732,7.294511973,2.0097,19.68096419,2.0097,79.83584167,2.9241,1024.688792,15.53345111,-1.218884167,349.1433553,41.5777,-70.74611,600,0,31.8664,0,0,15.53345111,6.4485,6.4485,6.4485
3203,309.744,7.697235298,2.0812,19.73841693,2.0812,78.12618333,2.9956,1024.669077,15.51916897,-1.23423,352.4786263,41.5777,-70.74611,600,0,31.86325,0,0,15.51916897,6.377,6.377,6.377
3204,309.756,7.706325263,2.2232,19.7342224,2.2232,77.70144167,3.1376,1024.788001,15.50837335,-1.2445575,354.2865058,41.5777,-70.74611,600,0,31.8603,0,0,15.50837335,6.235,6.235,6.235
3205,309.768,7.287481705,2.3432,19.36216432,2.3432,80.4174,3.2576,1024.862059,15.50658084,-1.075305,372.3668409,41.5777,-70.74611,600,0,31.857,0,0,15.50658084,6.115,6.115,6.115
3206,309.78,7.603264334,2.4522,19.33765625,2.4522,81.92916667,3.3666,1024.909725,15.49552554,-0.9594933333,362.0331136,41.5777,-70.74611,600,0,31.85405,0,0,15.49552554,6.006,6.006,6.006
3207,309.792,7.456922547,2.5092,19.30795768,2.5092,82.82629382,3.4236,1024.93424,15.48084001,-0.9454048414,365.6332157,41.5777,-70.74611,600,0,31.8481,0,0,15.48084001,5.949,5.949,5.949
3208,309.804,7.823552399,2.6047,19.35771849,2.6047,83.965,3.5191,1024.884915,15.47342491,-0.9666325,360.8454362,41.5777,-70.74611,600,0,31.84415,0,0,15.47342491,5.8535,5.8535,5.8535
3209,309.816,7.729431103,2.6307,19.39171328,2.6307,84.37425,3.5451,1024.920247,15.46950269,-1.149594167,354.6212753,41.5777,-70.74611,600,0,31.84085,0,0,15.46950269,5.8275,5.8275,5.8275
3210,309.828,7.433972598,2.7297,19.31872396,2.7297,84.7965,3.6441,1024.954521,15.46846256,-1.363614167,346.1422501,41.5777,-70.74611,600,0,31.8386,0,0,15.46846256,5.7285,5.7285,5.7285
3211,309.84,7.400205909,2.7912,19.20792474,2.7912,85.87758333,3.7056,1024.840927,15.46585297,-1.387241667,344.8919475,41.5777,-70.74611,600,0,31.8374,0,0,15.46585297,5.667,5.667,5.667
3212,309.852,7.373977624,2.8357,19.15317604,2.8357,85.803,3.7501,1024.665282,15.4623401,-1.366168333,345.3567974,41.5777,-70.74611,600,0,31.83645,0,0,15.4623401,5.6225,5.6225,5.6225
3213,310,7.506052627,2.7877,19.2203375,2.7877,85.73425,3.7021,1024.619767,15.46027517,-1.2082625,345.7577785,41.5777,-70.74611,600,0,31.83535,0,0,15.46027517,5.6705,5.6705,5.6705
3214,310.012,7.776958537,2.8017,19.50254141,2.8017,82.10766667,3.7161,1024.545102,15.45778734,-1.164105,345.1248767,41.5777,-70.74611,600,0,31.8347,0,0,15.45778734,5.6565,5.6565,5.6565
3215,310.024,7.594621745,2.7907,19.57609505,2.7907,79.739125,3.7051,1024.500041,15.45619579,-1.316918333,347.298132,41.5777,-70.74611,600,0,31.83465,0,0,15.45619579,5.6675,5.6675,5.6675
3216,310.036,6.953216395,2.7142,19.40201875,2.7142,80.00451667,3.6286,1024.433681,15.45522169,-1.122811667,364.5844517,41.5777,-70.74611,600,0,31.8342,0,0,15.45522169,5.744,5.744,5.744
3217,310.048,7.148187562,2.7532,19.51622526,2.7532,79.27904167,3.6676,1024.331843,15.45468177,-0.889695,363.8304088,41.5777,-70.74611,600,0,31.834,0,0,15.45468177,5.705,5.705,5.705
3218,310.06,7.516213939,2.6697,19.56945495,2.6697,78.92126667,3.5841,1024.216945,15.4544283,-0.9678108333,365.6165991,41.5777,-70.74611,600,0,31.83515,0,0,15.4544283,5.7885,5.7885,5.7885
3219,310.072,7.123384665,2.6232,19.24888516,2.6232,80.71621667,3.5376,1024.131266,15.45481897,-1.518288333,352.3003236,41.5777,-70.74611,600,0,31.8365,0,0,15.45481897,5.835,5.835,5.835
3220,310.084,7.209563658,2.5697,19.35983177,2.5697,80.52350833,3.4841,1024.121153,15.45538618,-1.112415,345.520921,41.5777,-70.74611,600,0,31.8375,0,0,15.45538618,5.8885,5.8885,5.8885
3221,310.096,7.269165816,2.5552,19.51690911,2.5552,78.76513333,3.4696,1024.168057,15.4553383,-1.367471667,348.0828465,41.5777,-70.74611,600,0,31.83855,0,0,15.4553383,5.903,5.903,5.903
3222,310.108,6.737118468,2.3972,19.45335339,2.3972,80.28169167,3.3116,1024.058997,15.45704655,-0.9600041667,370.9829095,41.5777,-70.74611,600,0,31.83995,0,0,15.45704655,6.061,6.061,6.061
3223,310.12,7.114396254,2.4097,19.68318073,2.4097,80.3331,3.3241,1023.910518,15.45958689,-0.6323916667,373.6802584,41.5777,-70.74611,600,0,31.84045,0,0,15.45958689,6.0485,6.0485,6.0485
3224,310.132,7.176148039,2.2947,19.59979401,2.2947,80.64271893,3.2091,1023.788879,15.46197035,-1.040250209,375.1042584,41.5777,-70.74611,600,0,31.8441,0,0,15.46197035,6.1635,6.1635,6.1635
3225,310.144,6.454511872,2.1827,19.38926172,2.1827,82.32894078,3.0971,1023.622497,15.46556079,-0.9466296914,364.3721685,41.5777,-70.74611,600,0,31.84835,0,0,15.46556079,6.2755,6.2755,6.2755
3226,310.156,6.63334138,2.0537,19.4616888,2.0537,82.1805,2.9681,1023.537955,15.47399118,-1.160069167,358.8333567,41.5777,-70.74611,600,0,31.8548,0,0,15.47399118,6.4045,6.4045,6.4045
3227,310.168,7.500503683,1.9542,19.59261406,1.9542,81.73991667,2.8686,1023.441963,15.4844468,-0.9917666667,360.0146329,41.5777,-70.74611,600,0,31.86025,0,0,15.4844468,6.504,6.504,6.504
3228,310.18,6.884197572,1.8262,19.49090234,1.8262,81.73641667,2.7406,1023.519683,15.48899669,-1.3047925,360.5764871,41.5777,-70.74611,600,0,31.8643,0,0,15.48899669,6.632,6.632,6.632
3229,310.192,6.526634712,1.7422,19.37095417,1.7422,82.68775,2.6566,1023.52212,15.49815459,-1.133288333,355.6210892,41.5777,-70.74611,600,0,31.8657,0,0,15.49815459,6.716,6.716,6.716
3230,310.204,7.641039383,1.6417,19.54154245,1.6417,81.89583333,2.5561,1023.509824,15.51101852,-1.105036667,353.7664719,41.5777,-70.74611,600,0,31.86785,0,0,15.51101852,6.8165,6.8165,6.8165
3231,310.216,7.538970338,1.6142,19.51364219,1.6142,82.27041667,2.5286,1023.512355,15.51538086,-1.2552725,352.0491096,41.5777,-70.74611,600,0,31.8672,0,0,15.51538086,6.844,6.844,6.844
3232,310.228,7.888991189,1.5557,19.63921016,1.5557,82.17353923,2.4701,1023.413039,15.51438181,-1.306970785,351.2008543,41.5777,-70.74611,600,0,31.866,0,0,15.51438181,6.9025,6.9025,6.9025
3233,310.24,9.076463774,1.5137,19.94395156,1.5137,82.25558333,2.4281,1023.395518,15.51803852,-0.9891725,350.1368796,41.5777,-70.74611,600,0,31.86545,0,0,15.51803852,6.9445,6.9445,6.9445
3234,310.252,9.521821977,1.4877,19.88066094,1.4877,82.65441667,2.4021,1023.432957,15.52168152,2.0949375,352.6213519,41.5777,-70.74611,600,0,31.8658,0,0,15.52168152,6.9705,6.9705,6.9705
3235,310.264,8.63520718,1.4977,19.7852112,1.4977,82.91741667,2.4121,1023.661998,15.52427804,12.87375333,352.7924796,41.5777,-70.74611,600,0,31.8654,0,0,15.52427804,6.9605,6.9605,6.9605
3236,310.276,8.792343982,1.5362,19.78295208,1.5362,82.27716667,2.4506,1023.83022,15.52382335,40.08661667,353.7763049,41.5777,-70.74611,600,0,31.8653,0,0,15.52382335,6.922,6.922,6.922
3237,310.288,8.581765465,1.6152,19.58510417,1.6152,82.87808333,2.5296,1024.043458,15.52175415,61.986475,353.8716098,41.5777,-70.74611,600,0,31.8643,0,0,15.52175415,6.843,6.843,6.843
3238,310.3,8.43494553,1.6922,19.91984505,1.6922,81.11514167,2.6066,1024.324904,15.52058612,127.6219,363.4796854,41.5777,-70.74611,600,0,31.8637,0,0,15.52058612,6.766,6.766,6.766
3239,310.312,7.979420066,1.7612,19.91334948,1.7612,79.86758333,2.6756,1024.638219,15.521391,157.423375,354.4803028,41.5777,-70.74611,600,0,31.86535,0,0,15.521391,6.697,6.697,6.697
3240,310.324,7.859633858,1.9637,19.88564427,1.9637,79.47901667,2.8781,1024.747964,15.52086095,249.35725,358.4259729,41.5777,-70.74611,600,0,31.86475,0,0,15.52086095,6.4945,6.4945,6.4945
3241,310.336,8.853316899,2.0657,19.7673849,2.0657,81.15543786,2.9801,1024.757968,15.51102666,283.1284404,355.4988469,41.5777,-70.74611,600,0,31.85855,0,0,15.51102666,6.3925,6.3925,6.3925
3242,310.348,8.690351764,2.1677,19.56885104,2.1677,82.64170142,3.0821,1024.838201,15.51026188,357.6793995,355.5327278,41.5777,-70.74611,600,0,31.8512,0,0,15.51026188,6.2905,6.2905,6.2905
